C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res3_w1_tunable_l75_param.son DE_EMBEDDED Lk=8.5 l=75.0
FREQUENCY (GHz), DB[S21]-DARTWARS_TestChip_res3_w1_tunable_l75_param
9.17,-0.762084
9.1725,-0.757995
9.175,-0.753939
9.1775,-0.749915
9.18,-0.745924
9.1825,-0.741965
9.185,-0.738037
9.1875,-0.734141
9.19,-0.730276
9.1925,-0.726442
9.195,-0.722638
9.1975,-0.718864
9.2,-0.71512
9.2025,-0.711406
9.205,-0.70772
9.2075,-0.704064
9.21,-0.700436
9.2125,-0.696836
9.215,-0.693264
9.2175,-0.68972
9.22,-0.686203
9.2225,-0.682714
9.225,-0.679251
9.2275,-0.675815
9.23,-0.672405
9.2325,-0.669021
9.235,-0.665663
9.2375,-0.662331
9.24,-0.659024
9.2425,-0.655742
9.245,-0.652484
9.2475,-0.649251
9.25,-0.646043
9.2525,-0.642858
9.255,-0.639697
9.2575,-0.63656
9.26,-0.633446
9.2625,-0.630355
9.265,-0.627287
9.2675,-0.624242
9.27,-0.621219
9.2725,-0.618219
9.275,-0.61524
9.2775,-0.612283
9.28,-0.609348
9.2825,-0.606434
9.285,-0.603541
9.2875,-0.600669
9.29,-0.597818
9.2925,-0.594988
9.295,-0.592178
9.2975,-0.589388
9.3,-0.586618
9.3025,-0.583867
9.305,-0.581137
9.3075,-0.578426
9.31,-0.575734
9.3125,-0.573061
9.315,-0.570407
9.3175,-0.567771
9.32,-0.565154
9.3225,-0.562556
9.325,-0.559976
9.3275,-0.557413
9.33,-0.554869
9.3325,-0.552342
9.335,-0.549833
9.3375,-0.547341
9.34,-0.544866
9.3425,-0.542409
9.345,-0.539968
9.3475,-0.537544
9.35,-0.535136
9.3525,-0.532745
9.355,-0.53037
9.3575,-0.528012
9.36,-0.525669
9.3625,-0.523342
9.365,-0.521031
9.3675,-0.518736
9.37,-0.516456
9.3725,-0.514191
9.375,-0.511941
9.3775,-0.509706
9.38,-0.507486
9.3825,-0.505281
9.385,-0.503091
9.3875,-0.500915
9.39,-0.498753
9.3925,-0.496606
9.395,-0.494473
9.3975,-0.492353
9.4,-0.490248
9.4025,-0.488156
9.405,-0.486078
9.4075,-0.484014
9.41,-0.481963
9.4125,-0.479925
9.415,-0.4779
9.4175,-0.475889
9.42,-0.47389
9.4225,-0.471904
9.425,-0.469931
9.4275,-0.46797
9.43,-0.466022
9.4325,-0.464086
9.435,-0.462163
9.4375,-0.460252
9.44,-0.458353
9.4425,-0.456466
9.445,-0.45459
9.4475,-0.452727
9.45,-0.450875
9.4525,-0.449035
9.455,-0.447206
9.4575,-0.445389
9.46,-0.443583
9.4625,-0.441788
9.465,-0.440004
9.4675,-0.438232
9.47,-0.43647
9.4725,-0.434719
9.475,-0.432979
9.4775,-0.431249
9.48,-0.42953
9.4825,-0.427822
9.485,-0.426124
9.4875,-0.424436
9.49,-0.422759
9.4925,-0.421091
9.495,-0.419434
9.4975,-0.417787
9.5,-0.416149
9.5025,-0.414522
9.505,-0.412904
9.5075,-0.411296
9.51,-0.409698
9.5125,-0.408109
9.515,-0.406529
9.5175,-0.404959
9.52,-0.403398
9.5225,-0.401846
9.525,-0.400304
9.5275,-0.39877
9.53,-0.397246
9.5325,-0.39573
9.535,-0.394224
9.5375,-0.392726
9.54,-0.391237
9.5425,-0.389756
9.545,-0.388284
9.5475,-0.386821
9.55,-0.385366
9.5525,-0.38392
9.555,-0.382482
9.5575,-0.381052
9.56,-0.37963
9.5625,-0.378216
9.565,-0.376811
9.5675,-0.375414
9.57,-0.374024
9.5725,-0.372642
9.575,-0.371269
9.5775,-0.369903
9.58,-0.368544
9.5825,-0.367194
9.585,-0.365851
9.5875,-0.364515
9.59,-0.363187
9.5925,-0.361866
9.595,-0.360553
9.5975,-0.359247
9.6,-0.357949
9.6025,-0.356657
9.605,-0.355373
9.6075,-0.354096
9.61,-0.352826
9.6125,-0.351562
9.615,-0.350306
9.6175,-0.349057
9.62,-0.347815
9.6225,-0.346579
9.625,-0.34535
9.6275,-0.344128
9.63,-0.342912
9.6325,-0.341703
9.635,-0.340501
9.6375,-0.339305
9.64,-0.338115
9.6425,-0.336932
9.645,-0.335756
9.6475,-0.334585
9.65,-0.333421
9.6525,-0.332263
9.655,-0.331111
9.6575,-0.329966
9.66,-0.328826
9.6625,-0.327693
9.665,-0.326565
9.6675,-0.325444
9.67,-0.324328
9.6725,-0.323219
9.675,-0.322115
9.6775,-0.321017
9.68,-0.319925
9.6825,-0.318838
9.685,-0.317757
9.6875,-0.316682
9.69,-0.315612
9.6925,-0.314548
9.695,-0.313489
9.6975,-0.312436
9.7,-0.311389
9.7025,-0.310346
9.705,-0.309309
9.7075,-0.308278
9.71,-0.307252
9.7125,-0.306231
9.715,-0.305215
9.7175,-0.304204
9.72,-0.303199
9.7225,-0.302198
9.725,-0.301203
9.7275,-0.300213
9.73,-0.299227
9.7325,-0.298247
9.735,-0.297272
9.7375,-0.296301
9.74,-0.295336
9.7425,-0.294375
9.745,-0.293419
9.7475,-0.292468
9.75,-0.291522
9.7525,-0.29058
9.755,-0.289643
9.7575,-0.288711
9.76,-0.287783
9.7625,-0.28686
9.765,-0.285941
9.7675,-0.285027
9.77,-0.284118
9.7725,-0.283213
9.775,-0.282312
9.7775,-0.281416
9.78,-0.280524
9.7825,-0.279636
9.785,-0.278753
9.7875,-0.277874
9.79,-0.276999
9.7925,-0.276129
9.795,-0.275263
9.7975,-0.274401
9.8,-0.273543
9.8025,-0.272689
9.805,-0.27184
9.8075,-0.270994
9.81,-0.270153
9.8125,-0.269315
9.815,-0.268482
9.8175,-0.267652
9.82,-0.266826
9.8225,-0.266005
9.825,-0.265187
9.8275,-0.264373
9.83,-0.263563
9.8325,-0.262757
9.835,-0.261954
9.8375,-0.261156
9.84,-0.260361
9.8425,-0.25957
9.845,-0.258782
9.8475,-0.257998
9.85,-0.257218
9.8525,-0.256442
9.855,-0.255669
9.8575,-0.254899
9.86,-0.254134
9.8625,-0.253371
9.865,-0.252613
9.8675,-0.251857
9.87,-0.251106
9.8725,-0.250357
9.875,-0.249612
9.8775,-0.248871
9.88,-0.248133
9.8825,-0.247398
9.885,-0.246667
9.8875,-0.245939
9.89,-0.245214
9.8925,-0.244493
9.895,-0.243775
9.8975,-0.24306
9.9,-0.242348
9.9025,-0.24164
9.905,-0.240934
9.9075,-0.240232
9.91,-0.239533
9.9125,-0.238837
9.915,-0.238145
9.9175,-0.237455
9.92,-0.236768
9.9225,-0.236085
9.925,-0.235404
9.9275,-0.234727
9.93,-0.234053
9.9325,-0.233381
9.935,-0.232713
9.9375,-0.232047
9.94,-0.231384
9.9425,-0.230725
9.945,-0.230068
9.9475,-0.229414
9.95,-0.228763
9.9525,-0.228115
9.955,-0.227469
9.9575,-0.226827
9.96,-0.226187
9.9625,-0.22555
9.965,-0.224915
9.9675,-0.224284
9.97,-0.223655
9.9725,-0.223029
9.975,-0.222406
9.9775,-0.221785
9.98,-0.221167
9.9825,-0.220551
9.985,-0.219939
9.9875,-0.219328
9.99,-0.218721
9.9925,-0.218116
9.995,-0.217514
9.9975,-0.216914
10,-0.216316
10.0025,-0.215722
10.005,-0.215129
10.0075,-0.21454
10.01,-0.213952
10.0125,-0.213368
10.015,-0.212785
10.0175,-0.212205
10.02,-0.211628
10.0225,-0.211053
10.025,-0.21048
10.0275,-0.20991
10.03,-0.209342
10.0325,-0.208777
10.035,-0.208214
10.0375,-0.207653
10.04,-0.207094
10.0425,-0.206538
10.045,-0.205984
10.0475,-0.205433
10.05,-0.204883
10.0525,-0.204336
10.055,-0.203791
10.0575,-0.203249
10.06,-0.202708
10.0625,-0.20217
10.065,-0.201634
10.0675,-0.2011
10.07,-0.200569
10.0725,-0.200039
10.075,-0.199512
10.0775,-0.198987
10.08,-0.198464
10.0825,-0.197943
10.085,-0.197424
10.0875,-0.196907
10.09,-0.196393
10.0925,-0.19588
10.095,-0.195369
10.0975,-0.194861
10.1,-0.194354
10.1025,-0.19385
10.105,-0.193347
10.1075,-0.192847
10.11,-0.192349
10.1125,-0.191852
10.115,-0.191358
10.1175,-0.190865
10.12,-0.190374
10.1225,-0.189886
10.125,-0.189399
10.1275,-0.188914
10.13,-0.188431
10.1325,-0.18795
10.135,-0.187471
10.1375,-0.186994
10.14,-0.186518
10.1425,-0.186045
10.145,-0.185573
10.1475,-0.185103
10.15,-0.184635
10.1525,-0.184169
10.155,-0.183705
10.1575,-0.183242
10.16,-0.182781
10.1625,-0.182322
10.165,-0.181865
10.1675,-0.181409
10.17,-0.180955
10.1725,-0.180503
10.175,-0.180053
10.1775,-0.179604
10.18,-0.179158
10.1825,-0.178712
10.185,-0.178269
10.1875,-0.177827
10.19,-0.177387
10.1925,-0.176949
10.195,-0.176512
10.1975,-0.176077
10.2,-0.175643
10.2025,-0.175211
10.205,-0.174781
10.2075,-0.174353
10.21,-0.173926
10.2125,-0.1735
10.215,-0.173076
10.2175,-0.172654
10.22,-0.172234
10.2225,-0.171815
10.225,-0.171397
10.2275,-0.170981
10.23,-0.170567
10.2325,-0.170154
10.235,-0.169743
10.2375,-0.169333
10.24,-0.168924
10.2425,-0.168518
10.245,-0.168112
10.2475,-0.167709
10.25,-0.167306
10.2525,-0.166906
10.255,-0.166506
10.2575,-0.166108
10.26,-0.165712
10.2625,-0.165317
10.265,-0.164923
10.2675,-0.164531
10.27,-0.16414
10.2725,-0.163751
10.275,-0.163363
10.2775,-0.162977
10.28,-0.162592
10.2825,-0.162208
10.285,-0.161826
10.2875,-0.161445
10.29,-0.161065
10.2925,-0.160687
10.295,-0.160311
10.2975,-0.159935
10.3,-0.159561
10.3025,-0.159188
10.305,-0.158817
10.3075,-0.158447
10.31,-0.158078
10.3125,-0.15771
10.315,-0.157344
10.3175,-0.156979
10.32,-0.156616
10.3225,-0.156253
10.325,-0.155892
10.3275,-0.155533
10.33,-0.155174
10.3325,-0.154817
10.335,-0.154461
10.3375,-0.154106
10.34,-0.153753
10.3425,-0.1534
10.345,-0.153049
10.3475,-0.1527
10.35,-0.152351
10.3525,-0.152004
10.355,-0.151658
10.3575,-0.151313
10.36,-0.150969
10.3625,-0.150626
10.365,-0.150285
10.3675,-0.149945
10.37,-0.149606
10.3725,-0.149268
10.375,-0.148931
10.3775,-0.148596
10.38,-0.148262
10.3825,-0.147928
10.385,-0.147596
10.3875,-0.147265
10.39,-0.146936
10.3925,-0.146607
10.395,-0.146279
10.3975,-0.145953
10.4,-0.145628
10.4025,-0.145303
10.405,-0.14498
10.4075,-0.144658
10.41,-0.144337
10.4125,-0.144017
10.415,-0.143699
10.4175,-0.143381
10.42,-0.143064
10.4225,-0.142749
10.425,-0.142434
10.4275,-0.142121
10.43,-0.141808
10.4325,-0.141497
10.435,-0.141187
10.4375,-0.140877
10.44,-0.140569
10.4425,-0.140262
10.445,-0.139956
10.4475,-0.13965
10.45,-0.139346
10.4525,-0.139043
10.455,-0.138741
10.4575,-0.13844
10.46,-0.13814
10.4625,-0.13784
10.465,-0.137542
10.4675,-0.137245
10.47,-0.136949
10.4725,-0.136653
10.475,-0.136359
10.4775,-0.136066
10.48,-0.135773
10.4825,-0.135482
10.485,-0.135191
10.4875,-0.134902
10.49,-0.134613
10.4925,-0.134326
10.495,-0.134039
10.4975,-0.133753
10.5,-0.133468
10.5025,-0.133184
10.505,-0.132901
10.5075,-0.132619
10.51,-0.132338
10.5125,-0.132058
10.515,-0.131778
10.5175,-0.1315
10.52,-0.131222
10.5225,-0.130945
10.525,-0.13067
10.5275,-0.130395
10.53,-0.130121
10.5325,-0.129847
10.535,-0.129575
10.5375,-0.129303
10.54,-0.129033
10.5425,-0.128763
10.545,-0.128494
10.5475,-0.128226
10.55,-0.127959
10.5525,-0.127693
10.555,-0.127427
10.5575,-0.127162
10.56,-0.126898
10.5625,-0.126635
10.565,-0.126373
10.5675,-0.126112
10.57,-0.125851
10.5725,-0.125592
10.575,-0.125333
10.5775,-0.125074
10.58,-0.124817
10.5825,-0.124561
10.585,-0.124305
10.5875,-0.12405
10.59,-0.123796
10.5925,-0.123542
10.595,-0.12329
10.5975,-0.123038
10.6,-0.122787
10.6025,-0.122537
10.605,-0.122287
10.6075,-0.122039
10.61,-0.121791
10.6125,-0.121543
10.615,-0.121297
10.6175,-0.121051
10.62,-0.120806
10.6225,-0.120562
10.625,-0.120319
10.6275,-0.120076
10.63,-0.119834
10.6325,-0.119593
10.635,-0.119352
10.6375,-0.119113
10.64,-0.118874
10.6425,-0.118635
10.645,-0.118398
10.6475,-0.118161
10.65,-0.117925
10.6525,-0.117689
10.655,-0.117455
10.6575,-0.117221
10.66,-0.116987
10.6625,-0.116755
10.665,-0.116523
10.6675,-0.116291
10.67,-0.116061
10.6725,-0.115831
10.675,-0.115602
10.6775,-0.115373
10.68,-0.115146
10.6825,-0.114918
10.685,-0.114692
10.6875,-0.114466
10.69,-0.114241
10.6925,-0.114017
10.695,-0.113793
10.6975,-0.11357
10.7,-0.113347
10.7025,-0.113125
10.705,-0.112904
10.7075,-0.112684
10.71,-0.112464
10.7125,-0.112245
10.715,-0.112026
10.7175,-0.111808
10.72,-0.111591
10.7225,-0.111374
10.725,-0.111158
10.7275,-0.110943
10.73,-0.110728
10.7325,-0.110514
10.735,-0.1103
10.7375,-0.110087
10.74,-0.109875
10.7425,-0.109663
10.745,-0.109452
10.7475,-0.109241
10.75,-0.109032
10.7525,-0.108822
10.755,-0.108614
10.7575,-0.108406
10.76,-0.108198
10.7625,-0.107991
10.765,-0.107785
10.7675,-0.107579
10.77,-0.107374
10.7725,-0.10717
10.775,-0.106966
10.7775,-0.106762
10.78,-0.10656
10.7825,-0.106357
10.785,-0.106156
10.7875,-0.105955
10.79,-0.105754
10.7925,-0.105554
10.795,-0.105355
10.7975,-0.105156
10.8,-0.104958
10.8025,-0.10476
10.805,-0.104563
10.8075,-0.104366
10.81,-0.10417
10.8125,-0.103975
10.815,-0.10378
10.8175,-0.103586
10.82,-0.103392
10.8225,-0.103199
10.825,-0.103006
10.8275,-0.102814
10.83,-0.102622
10.8325,-0.102431
10.835,-0.10224
10.8375,-0.10205
10.84,-0.101861
10.8425,-0.101671
10.845,-0.101483
10.8475,-0.101295
10.85,-0.101107
10.8525,-0.100921
10.855,-0.100734
10.8575,-0.100548
10.86,-0.100363
10.8625,-0.100178
10.865,-0.0999934
10.8675,-0.0998095
10.87,-0.0996261
10.8725,-0.0994432
10.875,-0.0992608
10.8775,-0.0990789
10.88,-0.0988975
10.8825,-0.0987166
10.885,-0.0985362
10.8875,-0.0983563
10.89,-0.0981768
10.8925,-0.0979979
10.895,-0.0978194
10.8975,-0.0976414
10.9,-0.0974639
10.9025,-0.0972869
10.905,-0.0971103
10.9075,-0.0969342
10.91,-0.0967586
10.9125,-0.0965835
10.915,-0.0964088
10.9175,-0.0962346
10.92,-0.0960609
10.9225,-0.0958876
10.925,-0.0957148
10.9275,-0.0955425
10.93,-0.0953706
10.9325,-0.0951992
10.935,-0.0950282
10.9375,-0.0948577
10.94,-0.0946877
10.9425,-0.0945181
10.945,-0.0943489
10.9475,-0.0941802
10.95,-0.0940119
10.9525,-0.0938441
10.955,-0.0936767
10.9575,-0.0935098
10.96,-0.0933433
10.9625,-0.0931772
10.965,-0.0930116
10.9675,-0.0928464
10.97,-0.0926817
10.9725,-0.0925174
10.975,-0.0923535
10.9775,-0.09219
10.98,-0.092027
10.9825,-0.0918644
10.985,-0.0917022
10.9875,-0.0915404
10.99,-0.0913791
10.9925,-0.0912181
10.995,-0.0910576
10.9975,-0.0908975
11,-0.0907379
11.0025,-0.0905786
11.005,-0.0904197
11.0075,-0.0902613
11.01,-0.0901033
11.0125,-0.0899456
11.015,-0.0897884
11.0175,-0.0896316
11.02,-0.0894752
11.0225,-0.0893192
11.025,-0.0891636
11.0275,-0.0890084
11.03,-0.0888535
11.0325,-0.0886991
11.035,-0.0885451
11.0375,-0.0883915
11.04,-0.0882382
11.0425,-0.0880854
11.045,-0.0879329
11.0475,-0.0877808
11.05,-0.0876291
11.0525,-0.0874778
11.055,-0.0873269
11.0575,-0.0871764
11.06,-0.0870262
11.0625,-0.0868765
11.065,-0.0867271
11.0675,-0.086578
11.07,-0.0864294
11.0725,-0.0862811
11.075,-0.0861332
11.0775,-0.0859857
11.08,-0.0858385
11.0825,-0.0856917
11.085,-0.0855453
11.0875,-0.0853992
11.09,-0.0852535
11.0925,-0.0851082
11.095,-0.0849632
11.0975,-0.0848186
11.1,-0.0846744
11.1025,-0.0845305
11.105,-0.084387
11.1075,-0.0842438
11.11,-0.084101
11.1125,-0.0839585
11.115,-0.0838164
11.1175,-0.0836746
11.12,-0.0835332
11.1225,-0.0833922
11.125,-0.0832514
11.1275,-0.0831111
11.13,-0.082971
11.1325,-0.0828314
11.135,-0.082692
11.1375,-0.082553
11.14,-0.0824144
11.1425,-0.0822761
11.145,-0.0821381
11.1475,-0.0820004
11.15,-0.0818631
11.1525,-0.0817262
11.155,-0.0815895
11.1575,-0.0814532
11.16,-0.0813172
11.1625,-0.0811816
11.165,-0.0810463
11.1675,-0.0809113
11.17,-0.0807766
11.1725,-0.0806423
11.175,-0.0805083
11.1775,-0.0803746
11.18,-0.0802412
11.1825,-0.0801082
11.185,-0.0799755
11.1875,-0.0798431
11.19,-0.079711
11.1925,-0.0795792
11.195,-0.0794478
11.1975,-0.0793166
11.2,-0.0791858
11.2025,-0.0790553
11.205,-0.0789251
11.2075,-0.0787952
11.21,-0.0786656
11.2125,-0.0785363
11.215,-0.0784074
11.2175,-0.0782787
11.22,-0.0781504
11.2225,-0.0780223
11.225,-0.0778946
11.2275,-0.0777671
11.23,-0.07764
11.2325,-0.0775132
11.235,-0.0773866
11.2375,-0.0772604
11.24,-0.0771344
11.2425,-0.0770088
11.245,-0.0768834
11.2475,-0.0767584
11.25,-0.0766336
11.2525,-0.0765092
11.255,-0.076385
11.2575,-0.0762611
11.26,-0.0761375
11.2625,-0.0760142
11.265,-0.0758912
11.2675,-0.0757684
11.27,-0.075646
11.2725,-0.0755238
11.275,-0.0754019
11.2775,-0.0752803
11.28,-0.075159
11.2825,-0.075038
11.285,-0.0749172
11.2875,-0.0747968
11.29,-0.0746766
11.2925,-0.0745567
11.295,-0.074437
11.2975,-0.0743177
11.3,-0.0741986
11.3025,-0.0740798
11.305,-0.0739612
11.3075,-0.0738429
11.31,-0.0737249
11.3125,-0.0736072
11.315,-0.0734898
11.3175,-0.0733726
11.32,-0.0732557
11.3225,-0.073139
11.325,-0.0730226
11.3275,-0.0729065
11.33,-0.0727906
11.3325,-0.072675
11.335,-0.0725597
11.3375,-0.0724446
11.34,-0.0723298
11.3425,-0.0722153
11.345,-0.072101
11.3475,-0.071987
11.35,-0.0718732
11.3525,-0.0717597
11.355,-0.0716464
11.3575,-0.0715334
11.36,-0.0714207
11.3625,-0.0713082
11.365,-0.0711959
11.3675,-0.071084
11.37,-0.0709722
11.3725,-0.0708607
11.375,-0.0707495
11.3775,-0.0706385
11.38,-0.0705278
11.3825,-0.0704173
11.385,-0.070307
11.3875,-0.070197
11.39,-0.0700873
11.3925,-0.0699778
11.395,-0.0698685
11.3975,-0.0697595
11.4,-0.0696507
11.4025,-0.0695422
11.405,-0.0694339
11.4075,-0.0693258
11.41,-0.069218
11.4125,-0.0691104
11.415,-0.0690031
11.4175,-0.068896
11.42,-0.0687891
11.4225,-0.0686825
11.425,-0.0685761
11.4275,-0.0684699
11.43,-0.068364
11.4325,-0.0682583
11.435,-0.0681528
11.4375,-0.0680475
11.44,-0.0679425
11.4425,-0.0678378
11.445,-0.0677332
11.4475,-0.0676289
11.45,-0.0675248
11.4525,-0.0674209
11.455,-0.0673173
11.4575,-0.0672139
11.46,-0.0671107
11.4625,-0.0670077
11.465,-0.066905
11.4675,-0.0668025
11.47,-0.0667002
11.4725,-0.0665981
11.475,-0.0664962
11.4775,-0.0663946
11.48,-0.0662932
11.4825,-0.066192
11.485,-0.066091
11.4875,-0.0659902
11.49,-0.0658897
11.4925,-0.0657894
11.495,-0.0656892
11.4975,-0.0655893
11.5,-0.0654897
11.5025,-0.0653902
11.505,-0.0652909
11.5075,-0.0651919
11.51,-0.065093
11.5125,-0.0649944
11.515,-0.064896
11.5175,-0.0647978
11.52,-0.0646998
11.5225,-0.064602
11.525,-0.0645044
11.5275,-0.0644071
11.53,-0.0643099
11.5325,-0.0642129
11.535,-0.0641162
11.5375,-0.0640196
11.54,-0.0639233
11.5425,-0.0638271
11.545,-0.0637312
11.5475,-0.0636355
11.55,-0.0635399
11.5525,-0.0634446
11.555,-0.0633494
11.5575,-0.0632545
11.56,-0.0631598
11.5625,-0.0630652
11.565,-0.0629709
11.5675,-0.0628768
11.57,-0.0627828
11.5725,-0.0626891
11.575,-0.0625955
11.5775,-0.0625021
11.58,-0.062409
11.5825,-0.062316
11.585,-0.0622232
11.5875,-0.0621307
11.59,-0.0620383
11.5925,-0.0619461
11.595,-0.061854
11.5975,-0.0617622
11.6,-0.0616706
11.6025,-0.0615792
11.605,-0.0614879
11.6075,-0.0613969
11.61,-0.061306
11.6125,-0.0612153
11.615,-0.0611248
11.6175,-0.0610345
11.62,-0.0609444
11.6225,-0.0608544
11.625,-0.0607647
11.6275,-0.0606751
11.63,-0.0605857
11.6325,-0.0604965
11.635,-0.0604075
11.6375,-0.0603186
11.64,-0.0602299
11.6425,-0.0601415
11.645,-0.0600532
11.6475,-0.059965
11.65,-0.0598771
11.6525,-0.0597893
11.655,-0.0597018
11.6575,-0.0596144
11.66,-0.0595271
11.6625,-0.0594401
11.665,-0.0593532
11.6675,-0.0592665
11.67,-0.05918
11.6725,-0.0590936
11.675,-0.0590074
11.6775,-0.0589214
11.68,-0.0588356
11.6825,-0.0587499
11.685,-0.0586645
11.6875,-0.0585792
11.69,-0.058494
11.6925,-0.058409
11.695,-0.0583242
11.6975,-0.0582396
11.7,-0.0581551
11.7025,-0.0580709
11.705,-0.0579867
11.7075,-0.0579028
11.71,-0.057819
11.7125,-0.0577354
11.715,-0.0576519
11.7175,-0.0575686
11.72,-0.0574855
11.7225,-0.0574025
11.725,-0.0573197
11.7275,-0.0572371
11.73,-0.0571546
11.7325,-0.0570723
11.735,-0.0569902
11.7375,-0.0569082
11.74,-0.0568264
11.7425,-0.0567448
11.745,-0.0566633
11.7475,-0.0565819
11.75,-0.0565008
11.7525,-0.0564197
11.755,-0.0563389
11.7575,-0.0562582
11.76,-0.0561777
11.7625,-0.0560973
11.765,-0.0560171
11.7675,-0.055937
11.77,-0.0558571
11.7725,-0.0557773
11.775,-0.0556977
11.7775,-0.0556183
11.78,-0.055539
11.7825,-0.0554599
11.785,-0.0553809
11.7875,-0.0553021
11.79,-0.0552234
11.7925,-0.0551449
11.795,-0.0550665
11.7975,-0.0549883
11.8,-0.0549102
11.8025,-0.0548323
11.805,-0.0547546
11.8075,-0.054677
11.81,-0.0545995
11.8125,-0.0545222
11.815,-0.054445
11.8175,-0.054368
11.82,-0.0542911
11.8225,-0.0542144
11.825,-0.0541378
11.8275,-0.0540614
11.83,-0.0539851
11.8325,-0.053909
11.835,-0.053833
11.8375,-0.0537572
11.84,-0.0536815
11.8425,-0.0536059
11.845,-0.0535305
11.8475,-0.0534553
11.85,-0.0533802
11.8525,-0.0533052
11.855,-0.0532303
11.8575,-0.0531557
11.86,-0.0530811
11.8625,-0.0530067
11.865,-0.0529324
11.8675,-0.0528583
11.87,-0.0527843
11.8725,-0.0527105
11.875,-0.0526368
11.8775,-0.0525632
11.88,-0.0524898
11.8825,-0.0524165
11.885,-0.0523433
11.8875,-0.0522703
11.89,-0.0521974
11.8925,-0.0521247
11.895,-0.0520521
11.8975,-0.0519796
11.9,-0.0519073
11.9025,-0.0518351
11.905,-0.051763
11.9075,-0.0516911
11.91,-0.0516193
11.9125,-0.0515477
11.915,-0.0514761
11.9175,-0.0514048
11.92,-0.0513335
11.9225,-0.0512624
11.925,-0.0511914
11.9275,-0.0511205
11.93,-0.0510498
11.9325,-0.0509792
11.935,-0.0509087
11.9375,-0.0508384
11.94,-0.0507682
11.9425,-0.0506981
11.945,-0.0506281
11.9475,-0.0505584
11.95,-0.0504887
11.9525,-0.0504191
11.955,-0.0503497
11.9575,-0.0502804
11.96,-0.0502112
11.9625,-0.0501422
11.965,-0.0500733
11.9675,-0.0500045
11.97,-0.0499358
11.9725,-0.0498672
11.975,-0.0497988
11.9775,-0.0497305
11.98,-0.0496624
11.9825,-0.0495943
11.985,-0.0495264
11.9875,-0.0494586
11.99,-0.049391
11.9925,-0.0493234
11.995,-0.049256
11.9975,-0.0491887
12,-0.0491215
12.0025,-0.0490544
12.005,-0.0489875
12.0075,-0.0489207
12.01,-0.048854
12.0125,-0.0487874
12.015,-0.048721
12.0175,-0.0486547
12.02,-0.0485884
12.0225,-0.0485223
12.025,-0.0484564
12.0275,-0.0483905
12.03,-0.0483248
12.0325,-0.0482592
12.035,-0.0481937
12.0375,-0.0481283
12.04,-0.048063
12.0425,-0.0479979
12.045,-0.0479329
12.0475,-0.0478679
12.05,-0.0478031
12.0525,-0.0477385
12.055,-0.0476739
12.0575,-0.0476094
12.06,-0.0475451
12.0625,-0.0474809
12.065,-0.0474168
12.0675,-0.0473528
12.07,-0.0472889
12.0725,-0.0472252
12.075,-0.0471615
12.0775,-0.047098
12.08,-0.0470345
12.0825,-0.0469712
12.085,-0.046908
12.0875,-0.0468449
12.09,-0.046782
12.0925,-0.0467191
12.095,-0.0466563
12.0975,-0.0465937
12.1,-0.0465312
12.1025,-0.0464687
12.105,-0.0464064
12.1075,-0.0463442
12.11,-0.0462821
12.1125,-0.0462201
12.115,-0.0461583
12.1175,-0.0460965
12.12,-0.0460348
12.1225,-0.0459733
12.125,-0.0459118
12.1275,-0.0458505
12.13,-0.0457893
12.1325,-0.0457281
12.135,-0.0456671
12.1375,-0.0456062
12.14,-0.0455454
12.1425,-0.0454847
12.145,-0.0454241
12.1475,-0.0453636
12.15,-0.0453033
12.1525,-0.045243
12.155,-0.0451828
12.1575,-0.0451227
12.16,-0.0450628
12.1625,-0.0450029
12.165,-0.0449432
12.1675,-0.0448835
12.17,-0.044824
12.1725,-0.0447645
12.175,-0.0447052
12.1775,-0.0446459
12.18,-0.0445868
12.1825,-0.0445278
12.185,-0.0444688
12.1875,-0.04441
12.19,-0.0443512
12.1925,-0.0442926
12.195,-0.0442341
12.1975,-0.0441757
12.2,-0.0441173
12.2025,-0.0440591
12.205,-0.044001
12.2075,-0.0439429
12.21,-0.043885
12.2125,-0.0438271
12.215,-0.0437694
12.2175,-0.0437118
12.22,-0.0436542
12.2225,-0.0435968
12.225,-0.0435394
12.2275,-0.0434822
12.23,-0.043425
12.2325,-0.043368
12.235,-0.043311
12.2375,-0.0432542
12.24,-0.0431974
12.2425,-0.0431407
12.245,-0.0430842
12.2475,-0.0430277
12.25,-0.0429713
12.2525,-0.042915
12.255,-0.0428588
12.2575,-0.0428027
12.26,-0.0427467
12.2625,-0.0426908
12.265,-0.042635
12.2675,-0.0425793
12.27,-0.0425237
12.2725,-0.0424681
12.275,-0.0424127
12.2775,-0.0423573
12.28,-0.0423021
12.2825,-0.0422469
12.285,-0.0421919
12.2875,-0.0421369
12.29,-0.042082
12.2925,-0.0420272
12.295,-0.0419725
12.2975,-0.0419179
12.3,-0.0418634
12.3025,-0.0418089
12.305,-0.0417546
12.3075,-0.0417003
12.31,-0.0416462
12.3125,-0.0415921
12.315,-0.0415381
12.3175,-0.0414842
12.32,-0.0414304
12.3225,-0.0413767
12.325,-0.0413231
12.3275,-0.0412696
12.33,-0.0412161
12.3325,-0.0411628
12.335,-0.0411095
12.3375,-0.0410563
12.34,-0.0410032
